,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,Type
74371,1,276,2015,July,30,20,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74372,1,276,2015,July,30,20,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74373,1,276,2015,July,30,20,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74374,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74375,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74376,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74377,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74378,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74379,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74380,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74381,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74382,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74383,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74384,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74385,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74386,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74387,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74388,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74389,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74390,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74391,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74392,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74393,1,283,2015,July,31,27,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74394,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74395,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74396,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74397,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74398,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74399,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74400,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74401,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74402,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74403,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74404,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74405,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74406,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74407,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74408,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74409,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74410,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74411,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74412,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74413,1,290,2015,August,32,3,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74414,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74415,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74416,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74417,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74418,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74419,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74420,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74421,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74422,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74423,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74424,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74425,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74426,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74427,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74428,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74429,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74430,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74431,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74432,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74433,1,297,2015,August,33,10,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74434,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74435,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74436,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74437,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74438,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74439,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74440,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74441,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74442,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74443,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74444,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74445,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74446,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74447,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74448,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74449,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74450,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74451,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74452,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74453,1,304,2015,August,34,17,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74454,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74455,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74456,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74457,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74458,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74459,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74460,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74461,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74462,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74463,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74464,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74465,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74466,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74467,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74468,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74469,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74470,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74471,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74472,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74473,1,311,2015,August,35,24,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74474,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74475,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74476,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74477,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74478,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74479,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74480,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74481,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74482,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74483,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74484,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74485,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74486,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74487,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74488,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74489,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74490,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74491,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74492,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74493,1,318,2015,August,36,31,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74494,1,325,2015,September,37,7,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74495,1,325,2015,September,37,7,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74496,1,325,2015,September,37,7,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74497,1,325,2015,September,37,7,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74498,1,325,2015,September,37,7,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74499,1,325,2015,September,37,7,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
74500,1,325,2015,September,37,7,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Contract,62.0,0,0,Canceled,2015-01-01,City
